Time,name,time_range_one,max_1,min_1,average,time_range_two,max_2,min_2,time_range_three,max_3,min_3
2022-03-12,ENGRO.THAR.COAL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-12,CHINA.HUBCO.COAL,0100----2400,1260,555,1179.60606060606,0100----1600,1258,555,1700---2400,1260,1254
2022-03-12,LUCKY.COAL,0100----2400,612,0,244.121212121212,0100----1600,612,290,1700---2400,0,0
2022-03-12,JDW.II..SADIQ.ABAD.,0100----2400,21,12,19.1515151515152,0100----1600,21,12,1700---2400,20,19
2022-03-12,JDW.III..GHOTKI.,0100----2400,21,20,20.6060606060606,0100----1600,21,21,1700---2400,21,20
2022-03-12,RYKML,0100----2400,19,17,18.8787878787879,0100----1600,19,19,1700---2400,19,17
2022-03-12,CHINIOT.POWER,0100----2400,41,40,40.8181818181818,0100----1600,41,40,1700---2400,41,41
2022-03-12,FATIMA.ENERGY..FEL.,0100----2400,38,32,35.6363636363636,0100----1600,38,32,1700---2400,37,34
2022-03-12,HAMZA.SUGAR,0100----2400,13,13,13,0100----1600,13,13,1700---2400,13,13
2022-03-12,THALL.POWER..LAYYAH.,0100----2400,21,19,20.0606060606061,0100----1600,21,19,1700---2400,20,19
2022-03-12,ALMOIZ.INDUSTRIES.LIMITED,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-12,CHANAR.ENERGY.LIMITED,0100----2400,17,16,16.1515151515152,0100----1600,17,16,1700---2400,16,16
2022-03-12,CHASHNUPP...I,0100----2400,301,301,301,0100----1600,301,301,1700---2400,301,301
2022-03-12,CHASHNUPP.II,0100----2400,314,314,314,0100----1600,314,314,1700---2400,314,314
2022-03-12,CHASHNUPP.III,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-12,CHASHNUPP.IV,0100----2400,318,318,318,0100----1600,318,318,1700---2400,318,318
2022-03-12,K.2,0100----2400,1043,867,938.121212121212,0100----1600,1043,886,1700---2400,876,868
2022-03-12,K.3,0100----2400,435,0,317.666666666667,0100----1600,413,0,1700---2400,435,431
2022-03-12,QUAID.AZAM.SOLAR,0100----2400,77,0,15.7272727272727,0100----1600,77,0,1700---2400,17,0
2022-03-12,APPOLO.SOLAR,0100----2400,79,0,16.8484848484848,0100----1600,79,0,1700---2400,17,0
2022-03-12,BEST.GREEN.SOLAR,0100----2400,78,0,16.4848484848485,0100----1600,78,0,1700---2400,18,0
2022-03-12,CREST.ENERGY.SOLAR,0100----2400,79,0,15.8787878787879,0100----1600,79,0,1700---2400,17,0
2022-03-12,FFCEL.WIND,0100----2400,20,0,8.39393939393939,0100----1600,12,0,1700---2400,17,2
2022-03-12,ZEPL.WIND,0100----2400,24,0,11.969696969697,0100----1600,15,0,1700---2400,24,4
2022-03-12,TGF.WIND,0100----2400,22,0,9.90909090909091,0100----1600,15,0,1700---2400,21,4
2022-03-12,FWEL.I.WIND,0100----2400,11,0,4.93939393939394,0100----1600,11,0,1700---2400,8,5
2022-03-12,FWEL.II.WIND,0100----2400,9,0,4.78787878787879,0100----1600,8,0,1700---2400,9,4
2022-03-12,SAPPHIRE.WIND,0100----2400,27,0,9.45454545454546,0100----1600,14,0,1700---2400,25,4
2022-03-12,METRO.WIND..MPCL.,0100----2400,25,0,10.3636363636364,0100----1600,18,0,1700---2400,25,7
2022-03-12,YOUNIS.WIND,0100----2400,25,0,9.84848484848485,0100----1600,22,0,1700---2400,25,6
2022-03-12,TAPAL.WIND.TWEPL.,0100----2400,12,0,4.57575757575758,0100----1600,6,0,1700---2400,12,3
2022-03-12,MASTER.WIND..MWEL.,0100----2400,23,0,9.63636363636364,0100----1600,12,0,1700---2400,21,3
2022-03-12,TAPAL.WIND..2,0100----2400,33,0,17.1818181818182,0100----1600,21,0,1700---2400,33,16
2022-03-12,GUL.AHMED.WIND,0100----2400,26,0,10.7878787878788,0100----1600,23,0,1700---2400,25,7
2022-03-12,ARTISTIC.WIND..2,0100----2400,28,0,14.1212121212121,0100----1600,28,0,1700---2400,26,13
2022-03-12,SACHAL.WIND,0100----2400,24,1,9.81818181818182,0100----1600,21,1,1700---2400,23,6
2022-03-12,UEP.WIND.POWER,0100----2400,43,0,16.7272727272727,0100----1600,25,0,1700---2400,43,11
2022-03-12,ARTISTIC.WIND,0100----2400,28,0,13.9393939393939,0100----1600,24,0,1700---2400,25,14
2022-03-12,JHIMPIR.POWER,0100----2400,34,0,13.7878787878788,0100----1600,14,0,1700---2400,34,6
2022-03-12,HAWA.WIND..HEPL.,0100----2400,36,0,12.9090909090909,0100----1600,21,0,1700---2400,36,6
2022-03-12,TGT.WIND,0100----2400,26,0,10.1515151515152,0100----1600,20,0,1700---2400,24,6
2022-03-12,TGS.ENERGY,0100----2400,23,0,9.48484848484848,0100----1600,19,0,1700---2400,22,5
2022-03-12,TRICON.BOSTON..A.,0100----2400,37,0,16.8787878787879,0100----1600,24,0,1700---2400,37,13
2022-03-12,TRICON.BOSTON..B.,0100----2400,36,0,12.030303030303,0100----1600,11,0,1700---2400,35,0
2022-03-12,TRICON.BOSTON..C.,0100----2400,34,0,13.2121212121212,0100----1600,13,0,1700---2400,34,11
2022-03-12,MASTER.GREEN.WIND,0100----2400,44,0,19.7272727272727,0100----1600,21,0,1700---2400,43,0
2022-03-12,TRICOM.WIND,0100----2400,34,0,15,0100----1600,11,0,1700---2400,30,9
2022-03-12,TENAGA.WIND,0100----2400,11,0,4.84848484848485,0100----1600,11,0,1700---2400,9,4
2022-03-12,DAWOOD.WIND,0100----2400,13,0,4.84848484848485,0100----1600,13,0,1700---2400,9,6
2022-03-12,ZEPHYR.WIND,0100----2400,22,0,10.3939393939394,0100----1600,19,0,1700---2400,22,9
2022-03-12,INDUS.WIND,0100----2400,28,0,13.5454545454545,0100----1600,26,0,1700---2400,28,4
2022-03-12,DIN.WIND.ENERGY,0100----2400,17,0,7.51515151515152,0100----1600,7,0,1700---2400,17,10
2022-03-12,LIBERTY.WIND.I,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-12,GUL.AHMED.WIND..II,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-12,METRO.WIND..II,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-12,NASDA.GREEN.WIND,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-12,LAKED.SIDE.WIND,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,TARBELA,0100----2400,966,90,455.69696969697,0100----1600,460,90,1700---2400,966,175
2022-03-13,TARBELA.Ext.4,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,MANGLA,0100----2400,661,565,624.393939393939,0100----1600,661,641,1700---2400,641,565
2022-03-13,GHAZI.BROTHA,0100----2400,870,0,363.333333333333,0100----1600,290,0,1700---2400,870,0
2022-03-13,WARSAK,0100----2400,154,35,68.3030303030303,0100----1600,50,35,1700---2400,154,50
2022-03-13,CHASHMA,0100----2400,60,35,42.9393939393939,0100----1600,60,35,1700---2400,48,35
2022-03-13,JINNAH.HYDEL,0100----2400,27,15,20.8787878787879,0100----1600,27,15,1700---2400,24,16
2022-03-13,ALLAI.KHWAR,0100----2400,121,40,84.3030303030303,0100----1600,61,40,1700---2400,121,90
2022-03-13,KHAN.KHWAR,0100----2400,60,24,49.8181818181818,0100----1600,60,24,1700---2400,56,24
2022-03-13,DUBAIR.KHWAR,0100----2400,55,0,40,0100----1600,55,0,1700---2400,45,0
2022-03-13,NEELUM.JEHLUM,0100----2400,350,320,331.242424242424,0100----1600,350,320,1700---2400,330,330
2022-03-13,GOLEN.GOL,0100----2400,7,5,5.90909090909091,0100----1600,6,5,1700---2400,7,5
2022-03-13,JAMSHORO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,KOTRI,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,LAKHRA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,GUDDU...1.4,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,GUDDU...5.13,0100----2400,229.2254,187.9058,216.763933333333,0100----1600,229.2254,187.9058,1700---2400,218.4036,217.4198
2022-03-13,GUDDU.747,0100----2400,380,368,372.939393939394,0100----1600,380,368,1700---2400,374,368
2022-03-13,QUETTA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,MUZAFFARGARH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,MULTAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,GTPS.FAISALABAD,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,SPS.FBD,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,SHAHDARA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,NANDI.PUR,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,JAGRAN,0100----2400,6,4,5.03030303030303,0100----1600,4,4,1700---2400,6,6
2022-03-13,MALAKAND...III,0100----2400,38,33,36.1515151515151,0100----1600,38,33,1700---2400,38,36
2022-03-13,NEW.BONG.ESCAPE,0100----2400,88,77,84.6666666666667,0100----1600,88,84,1700---2400,88,79
2022-03-13,PATRIND,0100----2400,33,28,30.5454545454545,0100----1600,33,28,1700---2400,31,30
2022-03-13,DARAL.KHWAR..BEHREN.,0100----2400,6,6,6,0100----1600,6,6,1700---2400,6,6
2022-03-13,GUL.PUR,0100----2400,44,42,43.6969696969697,0100----1600,44,42,1700---2400,44,44
2022-03-13,KAPCO,0100----2400,351,0,151.361363636364,0100----1600,351,0,1700---2400,333.45,0
2022-03-13,HUBCO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,KEL,0100----2400,108,0,65.6666666666667,0100----1600,106,0,1700---2400,107,0
2022-03-13,AES.LALPIR,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,AES.PAKGEN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,SEPCOL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,HCPC,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,UCH,0100----2400,538,511,522.121212121212,0100----1600,538,516,1700---2400,527,514
2022-03-13,ROUSCH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,FKPCL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,SABA,0100----2400,124,0,96.7272727272727,0100----1600,122,25,1700---2400,124,0
2022-03-13,JAPAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,LIBERTY.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,AEL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,DAVIS,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,AGL,0100----2400,145,0,68.1818181818182,0100----1600,144,0,1700---2400,145,0
2022-03-13,ATLAS,0100----2400,155,0,132.787878787879,0100----1600,155,75,1700---2400,154,0
2022-03-13,ENGRO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,SAIF,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,ORIENT,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,NISHAT.POWER,0100----2400,178,0,49.8181818181818,0100----1600,178,0,1700---2400,159,0
2022-03-13,NISHAT.CHUNIAN,0100----2400,195,0,92.3333333333333,0100----1600,195,0,1700---2400,194,0
2022-03-13,FOUNDATION,0100----2400,169,157,161.636363636364,0100----1600,169,157,1700---2400,164,158
2022-03-13,SAPPHIRE,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,LIBERTY.TECH.,0100----2400,197,0,120.393939393939,0100----1600,197,0,1700---2400,197,0
2022-03-13,HUBCO.NAROWAL,0100----2400,154,0,81.0909090909091,0100----1600,154,0,1700---2400,154,0
2022-03-13,HALMORE,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,UCH.II,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,BHIKKI..QATPL.,0100----2400,1009,714,792.090909090909,0100----1600,821,714,1700---2400,1009,715
2022-03-13,SAHIWAL..COAL..HSR.,0100----2400,1253,667,1121.78787878788,0100----1600,1253,667,1700---2400,1248,1125
2022-03-13,H.B.SHAH,0100----2400,1162,704,953.575757575758,0100----1600,1142,704,1700---2400,1162,756
2022-03-13,RESHMA.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,GULF.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,BALLOKI,0100----2400,1183,730,918.515151515152,0100----1600,1019,730,1700---2400,1183,754
2022-03-13,PORT.QASIM.COAL,0100----2400,1129,1123,1126.09090909091,0100----1600,1129,1124,1700---2400,1127,1125
2022-03-13,ENGRO.THAR.COAL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,CHINA.HUBCO.COAL,0100----2400,1260,965,1242.21212121212,0100----1600,1260,965,1700---2400,1259,1252
2022-03-13,LUCKY.COAL,0100----2400,613,0,476.727272727273,0100----1600,611,0,1700---2400,612,486
2022-03-13,JDW.II..SADIQ.ABAD.,0100----2400,20,18,19.4545454545455,0100----1600,20,18,1700---2400,20,19
2022-03-13,JDW.III..GHOTKI.,0100----2400,21,20,20.5757575757576,0100----1600,21,21,1700---2400,20,20
2022-03-13,RYKML,0100----2400,20,18,19.0909090909091,0100----1600,20,19,1700---2400,20,19
2022-03-13,CHINIOT.POWER,0100----2400,41,41,41,0100----1600,41,41,1700---2400,41,41
2022-03-13,FATIMA.ENERGY..FEL.,0100----2400,39,18,34.8181818181818,0100----1600,39,18,1700---2400,37,32
2022-03-13,HAMZA.SUGAR,0100----2400,13,13,13,0100----1600,13,13,1700---2400,13,13
2022-03-13,THALL.POWER..LAYYAH.,0100----2400,21,5,19.4545454545455,0100----1600,21,19,1700---2400,21,5
2022-03-13,ALMOIZ.INDUSTRIES.LIMITED,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,CHANAR.ENERGY.LIMITED,0100----2400,19,15,16.0606060606061,0100----1600,16,15,1700---2400,19,16
2022-03-13,CHASHNUPP...I,0100----2400,301,301,301,0100----1600,301,301,1700---2400,301,301
2022-03-13,CHASHNUPP.II,0100----2400,314,314,314,0100----1600,314,314,1700---2400,314,314
2022-03-13,CHASHNUPP.III,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,CHASHNUPP.IV,0100----2400,318,318,318,0100----1600,318,318,1700---2400,318,318
2022-03-13,K.2,0100----2400,984,872,877.606060606061,0100----1600,878,872,1700---2400,984,873
2022-03-13,K.3,0100----2400,437,0,420.242424242424,0100----1600,437,431,1700---2400,435,0
2022-03-13,QUAID.AZAM.SOLAR,0100----2400,72,0,15.3333333333333,0100----1600,72,0,1700---2400,17,0
2022-03-13,APPOLO.SOLAR,0100----2400,73,0,15.7878787878788,0100----1600,73,0,1700---2400,17,0
2022-03-13,BEST.GREEN.SOLAR,0100----2400,71,0,15.5757575757576,0100----1600,71,0,1700---2400,18,0
2022-03-13,CREST.ENERGY.SOLAR,0100----2400,72,0,15.7575757575758,0100----1600,72,0,1700---2400,18,0
2022-03-13,FFCEL.WIND,0100----2400,20,0,7.21212121212121,0100----1600,5,0,1700---2400,20,4
2022-03-13,ZEPL.WIND,0100----2400,23,0,10.8787878787879,0100----1600,19,0,1700---2400,22,0
2022-03-13,TGF.WIND,0100----2400,28,0,10.030303030303,0100----1600,6,0,1700---2400,27,7
2022-03-13,FWEL.I.WIND,0100----2400,12,0,6.78787878787879,0100----1600,9,0,1700---2400,12,5
2022-03-13,FWEL.II.WIND,0100----2400,9,0,4.78787878787879,0100----1600,8,0,1700---2400,8,0
2022-03-13,SAPPHIRE.WIND,0100----2400,34,0,10.0606060606061,0100----1600,6,0,1700---2400,34,6
2022-03-13,METRO.WIND..MPCL.,0100----2400,28,1,12.9090909090909,0100----1600,12,1,1700---2400,28,14
2022-03-13,YOUNIS.WIND,0100----2400,29,1,11.6060606060606,0100----1600,17,1,1700---2400,29,9
2022-03-13,TAPAL.WIND.TWEPL.,0100----2400,13,0,5.66666666666667,0100----1600,12,0,1700---2400,13,4
2022-03-13,MASTER.WIND..MWEL.,0100----2400,25,0,9.66666666666667,0100----1600,5,0,1700---2400,24,5
2022-03-13,TAPAL.WIND..2,0100----2400,142,2,23.3939393939394,0100----1600,35,2,1700---2400,142,18
2022-03-13,GUL.AHMED.WIND,0100----2400,28,2,12.1515151515152,0100----1600,13,2,1700---2400,24,12
2022-03-13,ARTISTIC.WIND..2,0100----2400,29,2,16.0606060606061,0100----1600,26,2,1700---2400,28,14
2022-03-13,SACHAL.WIND,0100----2400,25,0,10.6060606060606,0100----1600,11,2,1700---2400,25,9
2022-03-13,UEP.WIND.POWER,0100----2400,54,2,22,0100----1600,25,2,1700---2400,54,16
2022-03-13,ARTISTIC.WIND,0100----2400,30,2,15.969696969697,0100----1600,28,2,1700---2400,29,15
2022-03-13,JHIMPIR.POWER,0100----2400,40,1,15.7878787878788,0100----1600,12,1,1700---2400,40,10
2022-03-13,HAWA.WIND..HEPL.,0100----2400,38,0,13.3636363636364,0100----1600,11,0,1700---2400,38,0
2022-03-13,TGT.WIND,0100----2400,29,2,12.1515151515152,0100----1600,13,2,1700---2400,29,10
2022-03-13,TGS.ENERGY,0100----2400,29,1,11.2121212121212,0100----1600,8,1,1700---2400,29,9
2022-03-13,TRICON.BOSTON..A.,0100----2400,44,4,20.9393939393939,0100----1600,32,4,1700---2400,44,14
2022-03-13,TRICON.BOSTON..B.,0100----2400,43,1,18.5757575757576,0100----1600,23,1,1700---2400,43,13
2022-03-13,TRICON.BOSTON..C.,0100----2400,41,2,17.1818181818182,0100----1600,21,2,1700---2400,41,12
2022-03-13,MASTER.GREEN.WIND,0100----2400,45,0,15.4545454545455,0100----1600,12,0,1700---2400,44,4
2022-03-13,TRICOM.WIND,0100----2400,40,0,16.3939393939394,0100----1600,23,0,1700---2400,40,12
2022-03-13,TENAGA.WIND,0100----2400,11,0,6.54545454545455,0100----1600,10,0,1700---2400,11,5
2022-03-13,DAWOOD.WIND,0100----2400,8,0,4.93939393939394,0100----1600,8,0,1700---2400,8,5
2022-03-13,ZEPHYR.WIND,0100----2400,16,0,9.66666666666667,0100----1600,15,0,1700---2400,16,9
2022-03-13,INDUS.WIND,0100----2400,36,0,19.0606060606061,0100----1600,36,0,1700---2400,35,14
2022-03-13,DIN.WIND.ENERGY,0100----2400,21,2,11.969696969697,0100----1600,18,2,1700---2400,21,10
2022-03-13,LIBERTY.WIND.I,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,GUL.AHMED.WIND..II,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,METRO.WIND..II,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,NASDA.GREEN.WIND,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-13,LAKED.SIDE.WIND,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,TARBELA,0100----2400,962,80,447.393939393939,0100----1600,695,80,1700---2400,950,200
2022-03-14,TARBELA.Ext.4,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,MANGLA,0100----2400,617,240,499.030303030303,0100----1600,617,240,1700---2400,486,426
2022-03-14,GHAZI.BROTHA,0100----2400,1160,0,481.212121212121,0100----1600,830,0,1700---2400,1160,0
2022-03-14,WARSAK,0100----2400,154,40,77.7575757575758,0100----1600,60,40,1700---2400,154,60
2022-03-14,CHASHMA,0100----2400,54,31,40.1515151515151,0100----1600,54,34,1700---2400,34,31
2022-03-14,JINNAH.HYDEL,0100----2400,30,12,23.5454545454545,0100----1600,30,12,1700---2400,30,24
2022-03-14,ALLAI.KHWAR,0100----2400,121,60,94.6666666666667,0100----1600,80,60,1700---2400,121,61
2022-03-14,KHAN.KHWAR,0100----2400,70,48,61.030303030303,0100----1600,64,56,1700---2400,70,48
2022-03-14,DUBAIR.KHWAR,0100----2400,60,35,50.7575757575758,0100----1600,45,35,1700---2400,60,45
2022-03-14,NEELUM.JEHLUM,0100----2400,480,330,418.878787878788,0100----1600,430,330,1700---2400,480,410
2022-03-14,GOLEN.GOL,0100----2400,7,5,5.90909090909091,0100----1600,6,5,1700---2400,7,5
2022-03-14,JAMSHORO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,KOTRI,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,LAKHRA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,GUDDU...1.4,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,GUDDU...5.13,0100----2400,218.4036,217.4198,217.628484848485,0100----1600,218.4036,217.4198,1700---2400,217.4198,217.4198
2022-03-14,GUDDU.747,0100----2400,382,371,374.151515151515,0100----1600,382,371,1700---2400,375,371
2022-03-14,QUETTA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,MUZAFFARGARH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,MULTAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,GTPS.FAISALABAD,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,SPS.FBD,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,SHAHDARA,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,NANDI.PUR,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,JAGRAN,0100----2400,6,6,6,0100----1600,6,6,1700---2400,6,6
2022-03-14,MALAKAND...III,0100----2400,42,0,36.0606060606061,0100----1600,42,0,1700---2400,38,36
2022-03-14,NEW.BONG.ESCAPE,0100----2400,87,41,72.6363636363636,0100----1600,87,41,1700---2400,71,64
2022-03-14,PATRIND,0100----2400,46,33,35.8484848484849,0100----1600,40,33,1700---2400,46,34
2022-03-14,DARAL.KHWAR..BEHREN.,0100----2400,6,6,6,0100----1600,6,6,1700---2400,6,6
2022-03-14,GUL.PUR,0100----2400,57,44,51.7575757575758,0100----1600,57,44,1700---2400,54,49
2022-03-14,KAPCO,0100----2400,349.05,0,277.963636363636,0100----1600,349.05,0,1700---2400,339.3,332.475
2022-03-14,HUBCO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,KEL,0100----2400,108,0,91.7575757575758,0100----1600,108,0,1700---2400,107,105
2022-03-14,AES.LALPIR,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,AES.PAKGEN,0100----2400,344,0,200.121212121212,0100----1600,342,0,1700---2400,344,342
2022-03-14,SEPCOL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,HCPC,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,UCH,0100----2400,538,510,519.939393939394,0100----1600,538,513,1700---2400,523,512
2022-03-14,ROUSCH,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,FKPCL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,SABA,0100----2400,124,0,104,0100----1600,122,0,1700---2400,124,122
2022-03-14,JAPAN,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,LIBERTY.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,AEL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,DAVIS,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,AGL,0100----2400,145,0,115.393939393939,0100----1600,143,0,1700---2400,145,143
2022-03-14,ATLAS,0100----2400,155,0,126.757575757576,0100----1600,155,0,1700---2400,155,0
2022-03-14,ENGRO,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,SAIF,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,ORIENT,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,NISHAT.POWER,0100----2400,178,0,124.151515151515,0100----1600,172,0,1700---2400,178,158
2022-03-14,NISHAT.CHUNIAN,0100----2400,195,0,149.454545454545,0100----1600,194,0,1700---2400,195,194
2022-03-14,FOUNDATION,0100----2400,167,155,159.909090909091,0100----1600,167,155,1700---2400,163,156
2022-03-14,SAPPHIRE,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,LIBERTY.TECH.,0100----2400,197,0,164.606060606061,0100----1600,197,0,1700---2400,197,196
2022-03-14,HUBCO.NAROWAL,0100----2400,174,0,121.636363636364,0100----1600,174,0,1700---2400,174,0
2022-03-14,HALMORE,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,UCH.II,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,BHIKKI..QATPL.,0100----2400,1087,0,696.939393939394,0100----1600,1087,718,1700---2400,1066,0
2022-03-14,SAHIWAL..COAL..HSR.,0100----2400,1070,666,936.030303030303,0100----1600,1070,666,1700---2400,960,956
2022-03-14,H.B.SHAH,0100----2400,1170,753,1085.90909090909,0100----1600,1170,753,1700---2400,1152,1124
2022-03-14,RESHMA.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,GULF.POWER,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,BALLOKI,0100----2400,1170,753,993.727272727273,0100----1600,1153,753,1700---2400,1170,1009
2022-03-14,PORT.QASIM.COAL,0100----2400,1128,1123,1125.63636363636,0100----1600,1128,1124,1700---2400,1128,1123
2022-03-14,ENGRO.THAR.COAL,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,CHINA.HUBCO.COAL,0100----2400,1262,958,1238.63636363636,0100----1600,1262,958,1700---2400,1261,1253
2022-03-14,LUCKY.COAL,0100----2400,613,303,565.939393939394,0100----1600,613,303,1700---2400,611,515
2022-03-14,JDW.II..SADIQ.ABAD.,0100----2400,21,15,19.1212121212121,0100----1600,21,18,1700---2400,20,15
2022-03-14,JDW.III..GHOTKI.,0100----2400,22,2,19.969696969697,0100----1600,22,2,1700---2400,21,19
2022-03-14,RYKML,0100----2400,20,19,19.1515151515152,0100----1600,20,19,1700---2400,20,19
2022-03-14,CHINIOT.POWER,0100----2400,41,40,40.6060606060606,0100----1600,41,40,1700---2400,41,40
2022-03-14,FATIMA.ENERGY..FEL.,0100----2400,40,28,34.8484848484849,0100----1600,38,31,1700---2400,39,32
2022-03-14,HAMZA.SUGAR,0100----2400,13,13,13,0100----1600,13,13,1700---2400,13,13
2022-03-14,THALL.POWER..LAYYAH.,0100----2400,21,19,20.1818181818182,0100----1600,21,20,1700---2400,21,19
2022-03-14,ALMOIZ.INDUSTRIES.LIMITED,0100----2400,0,0,0,0100----1600,0,0,1700---2400,0,0
2022-03-14,CHANAR.ENERGY.LIMITED,0100----2400,19,15,16.2121212121212,0100----1600,19,16,1700---2400,16,15
2022-03-14,CHASHNUPP...I,0100----2400,301,301,301,0100----1600,301,301,1700---2400,301,301
2022-03-14,CHASHNUPP.II,0100----2400,314,314,314,0100----1600,314,314,1700---2400,314,314
